case_id,customer_id,officer_id,step_name,action,timestamp,loan_amount_sanctioned,collateral_value,collateral_type,product_type,customer_segment,credit_score_bureau,emi_to_income_ratio,customer_age,employment_type,loan_tenor_months,ltv_ratio,mandate_status,kyc_status,sanctions_screening,risk_grade,notes
SPL-024,CUST-2424,OFF003,Document Collection and Verification,completed,2025-01-06T12:37:00,640000,820000,Property,Secured Personal Loan - Salaried,Regular,712,42,35,Salaried,60,79.0,,Verified,No,B,Step 4 completed.
SPL-024,CUST-2424,OFF003,Credit Bureau Check,pending,2025-01-06T13:37:00,640000,820000,Property,Secured Personal Loan - Salaried,Regular,712,42,35,Salaried,60,79.0,,Verified,No,B,Processing in progress at week end.
SPL-025,CUST-2425,OFF005,Application Received and Registration,completed,2025-01-07T09:40:00,185000,250000,Gold,Secured Personal Loan - Gold Backed,Regular,688,42,35,Self-Employed,60,80.0,,,,B,Step 1 completed.
SPL-025,CUST-2425,OFF005,Initial Screening and Data Capture,completed,2025-01-07T10:40:00,185000,250000,Gold,Secured Personal Loan - Gold Backed,Regular,688,42,35,Self-Employed,60,80.0,,,,B,Step 2 completed.
SPL-025,CUST-2425,OFF005,Customer KYC and AML Verification,completed,2025-01-07T11:40:00,185000,250000,Gold,Secured Personal Loan - Gold Backed,Regular,688,42,35,Self-Employed,60,80.0,,Verified,No,B,Step 3 completed.
SPL-025,CUST-2425,OFF005,Document Collection and Verification,completed,2025-01-07T12:40:00,185000,250000,Gold,Secured Personal Loan - Gold Backed,Regular,688,42,35,Self-Employed,60,80.0,,Verified,No,B,Step 4 completed.
SPL-025,CUST-2425,OFF005,Credit Bureau Check,completed,2025-01-07T13:40:00,185000,250000,Gold,Secured Personal Loan - Gold Backed,Regular,688,42,35,Self-Employed,60,80.0,,Verified,No,B,Step 5 completed.
SPL-025,CUST-2425,OFF005,Income and Employment Verification,completed,2025-01-07T14:40:00,185000,250000,Gold,Secured Personal Loan - Gold Backed,Regular,688,42,35,Self-Employed,60,80.0,,Verified,No,B,Step 6 completed.
SPL-025,CUST-2425,OFF005,Collateral Valuation and Verification,completed,2025-01-07T15:40:00,185000,250000,Gold,Secured Personal Loan - Gold Backed,Regular,688,42,35,Self-Employed,60,80.0,,Verified,No,B,Step 7 completed.
SPL-025,CUST-2425,OFF005,Credit Risk Assessment and Scoring,pending,2025-01-07T09:40:00,185000,250000,Gold,Secured Personal Loan - Gold Backed,Regular,688,42,35,Self-Employed,60,80.0,,Verified,No,B,Processing in progress at week end.
SPL-026,CUST-2426,OFF001,Application Received and Registration,completed,2025-01-09T09:43:00,775000,980000,Property,Secured Personal Loan - Salaried,Regular,732,42,35,Salaried,60,81.0,,,,B,Step 1 completed.
SPL-026,CUST-2426,OFF001,Initial Screening and Data Capture,completed,2025-01-09T10:43:00,775000,980000,Property,Secured Personal Loan - Salaried,Regular,732,42,35,Salaried,60,81.0,,,,B,Step 2 completed.
SPL-026,CUST-2426,OFF001,Customer KYC and AML Verification,completed,2025-01-09T11:43:00,775000,980000,Property,Secured Personal Loan - Salaried,Regular,732,42,35,Salaried,60,81.0,,Verified,No,B,Step 3 completed.
SPL-026,CUST-2426,OFF001,Document Collection and Verification,completed,2025-01-09T12:43:00,775000,980000,Property,Secured Personal Loan - Salaried,Regular,732,42,35,Salaried,60,81.0,,Verified,No,B,Step 4 completed.
SPL-026,CUST-2426,OFF001,Credit Bureau Check,completed,2025-01-09T13:43:00,775000,980000,Property,Secured Personal Loan - Salaried,Regular,732,42,35,Salaried,60,81.0,,Verified,No,B,Step 5 completed.
SPL-026,CUST-2426,OFF001,Income and Employment Verification,completed,2025-01-09T14:43:00,775000,980000,Property,Secured Personal Loan - Salaried,Regular,732,42,35,Salaried,60,81.0,,Verified,No,B,Step 6 completed.
SPL-026,CUST-2426,OFF001,Collateral Valuation and Verification,pending,2025-01-09T15:43:00,775000,980000,Property,Secured Personal Loan - Salaried,Regular,732,42,35,Salaried,60,81.0,,Verified,No,B,Processing in progress at week end.
SPL-027,CUST-2427,OFF002,Application Received and Registration,completed,2025-01-10T09:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,,,A,Step 1 completed.
SPL-027,CUST-2427,OFF002,Initial Screening and Data Capture,completed,2025-01-10T10:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,,,A,Step 2 completed.
SPL-027,CUST-2427,OFF002,Customer KYC and AML Verification,completed,2025-01-10T11:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,Verified,No,A,Step 3 completed.
SPL-027,CUST-2427,OFF002,Document Collection and Verification,completed,2025-01-10T12:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,Verified,No,A,Step 4 completed.
SPL-027,CUST-2427,OFF002,Credit Bureau Check,completed,2025-01-10T13:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,Verified,No,A,Step 5 completed.
SPL-027,CUST-2427,OFF002,Income and Employment Verification,completed,2025-01-10T14:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,Verified,No,A,Step 6 completed.
SPL-027,CUST-2427,OFF002,Collateral Valuation and Verification,completed,2025-01-10T15:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,Verified,No,A,Step 7 completed.
SPL-027,CUST-2427,OFF002,Credit Risk Assessment and Scoring,completed,2025-01-10T09:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,Verified,No,A,Step 8 completed.
SPL-027,CUST-2427,OFF002,Loan Structuring and Pricing,completed,2025-01-11T10:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,Verified,No,A,Step 9 completed.
SPL-027,CUST-2427,OFF002,Credit Approval (Level 1 - Branch Manager),pending,2025-01-11T11:46:00,1280000,1650000,Property,Secured Personal Loan - Salaried,Regular,758,42,35,Salaried,60,82.0,,Verified,No,A,Processing in progress at week end.
SPL-028,CUST-2428,OFF004,Application Received and Registration,completed,2025-01-06T09:49:00,850000,1100000,Property,Secured Personal Loan - Salaried,Regular,662,42,35,Salaried,60,83.0,,,,C,Step 1 completed.
SPL-028,CUST-2428,OFF004,Initial Screening and Data Capture,completed,2025-01-06T10:49:00,850000,1100000,Property,Secured Personal Loan - Salaried,Regular,662,42,35,Salaried,60,83.0,,,,C,Step 2 completed.
SPL-028,CUST-2428,OFF004,Customer KYC and AML Verification,completed,2025-01-06T11:49:00,850000,1100000,Property,Secured Personal Loan - Salaried,Regular,662,42,35,Salaried,60,83.0,,Verified,No,C,Step 3 completed.
SPL-028,CUST-2428,OFF004,Document Collection and Verification,completed,2025-01-06T12:49:00,850000,1100000,Property,Secured Personal Loan - Salaried,Regular,662,42,35,Salaried,60,83.0,,Verified,No,C,Step 4 completed.
SPL-028,CUST-2428,OFF004,Credit Bureau Check,completed,2025-01-06T13:49:00,850000,1100000,Property,Secured Personal Loan - Salaried,Regular,662,42,35,Salaried,60,83.0,,Verified,No,C,Step 5 completed.
SPL-028,CUST-2428,OFF004,Income and Employment Verification,pending,2025-01-06T14:49:00,850000,1100000,Property,Secured Personal Loan - Salaried,Regular,662,42,35,Salaried,60,83.0,,Verified,No,C,Processing in progress at week end.
SPL-029,CUST-2429,OFF005,Application Received and Registration,completed,2025-01-07T09:52:00,320000,420000,Property,Secured Personal Loan - Salaried,Regular,705,42,35,Salaried,60,84.0,,,,B,Step 1 completed.
SPL-029,CUST-2429,OFF005,Initial Screening and Data Capture,completed,2025-01-07T10:52:00,320000,420000,Property,Secured Personal Loan - Salaried,Regular,705,42,35,Salaried,60,84.0,,,,B,Step 2 completed.
SPL-029,CUST-2429,OFF005,Customer KYC and AML Verification,completed,2025-01-07T11:52:00,320000,420000,Property,Secured Personal Loan - Salaried,Regular,705,42,35,Salaried,60,84.0,,Verified,No,B,Step 3 completed.
SPL-029,CUST-2429,OFF005,Document Collection and Verification,completed,2025-01-07T12:52:00,320000,420000,Property,Secured Personal Loan - Salaried,Regular,705,42,35,Salaried,60,84.0,,Verified,No,B,Step 4 completed.
SPL-029,CUST-2429,OFF005,Credit Bureau Check,completed,2025-01-07T13:52:00,320000,420000,Property,Secured Personal Loan - Salaried,Regular,705,42,35,Salaried,60,84.0,,Verified,No,B,Step 5 completed.
SPL-029,CUST-2429,OFF005,Income and Employment Verification,completed,2025-01-07T14:52:00,320000,420000,Property,Secured Personal Loan - Salaried,Regular,705,42,35,Salaried,60,84.0,,Verified,No,B,Step 6 completed.
SPL-029,CUST-2429,OFF005,Collateral Valuation and Verification,completed,2025-01-07T15:52:00,320000,420000,Property,Secured Personal Loan - Salaried,Regular,705,42,35,Salaried,60,84.0,,Verified,No,B,Step 7 completed.
SPL-029,CUST-2429,OFF005,Credit Risk Assessment and Scoring,completed,2025-01-07T09:52:00,320000,420000,Property,Secured Personal Loan - Salaried,Regular,705,42,35,Salaried,60,84.0,,Verified,No,B,Step 8 completed.
SPL-029,CUST-2429,OFF005,Loan Structuring and Pricing,pending,2025-01-08T10:52:00,320000,420000,Property,Secured Personal Loan - Salaried,Regular,705,42,35,Salaried,60,84.0,,Verified,No,B,Processing in progress at week end.
SPL-030,CUST-2430,OFF003,Application Received and Registration,completed,2025-01-07T09:55:00,490000,630000,Property,Secured Personal Loan - Salaried,Regular,718,42,35,Salaried,60,75.0,,,,B,Step 1 completed.
SPL-030,CUST-2430,OFF003,Initial Screening and Data Capture,completed,2025-01-07T10:55:00,490000,630000,Property,Secured Personal Loan - Salaried,Regular,718,42,35,Salaried,60,75.0,,,,B,Step 2 completed.
SPL-030,CUST-2430,OFF003,Customer KYC and AML Verification,completed,2025-01-07T11:55:00,490000,630000,Property,Secured Personal Loan - Salaried,Regular,718,42,35,Salaried,60,75.0,,Verified,No,B,Step 3 completed.
SPL-030,CUST-2430,OFF003,Document Collection and Verification,pending,2025-01-07T12:55:00,490000,630000,Property,Secured Personal Loan - Salaried,Regular,718,42,35,Salaried,60,75.0,,Verified,No,B,Processing in progress at week end.
SPL-031,CUST-2431,OFF001,Application Received and Registration,completed,2025-01-10T09:58:00,595000,760000,Property,Secured Personal Loan - Salaried,Regular,742,42,35,Salaried,60,76.0,,,,B,Step 1 completed.
SPL-031,CUST-2431,OFF001,Initial Screening and Data Capture,completed,2025-01-10T10:58:00,595000,760000,Property,Secured Personal Loan - Salaried,Regular,742,42,35,Salaried,60,76.0,,,,B,Step 2 completed.
SPL-031,CUST-2431,OFF001,Customer KYC and AML Verification,completed,2025-01-10T11:58:00,595000,760000,Property,Secured Personal Loan - Salaried,Regular,742,42,35,Salaried,60,76.0,,Verified,No,B,Step 3 completed.
SPL-031,CUST-2431,OFF001,Document Collection and Verification,completed,2025-01-10T12:58:00,595000,760000,Property,Secured Personal Loan - Salaried,Regular,742,42,35,Salaried,60,76.0,,Verified,No,B,Step 4 completed.
SPL-031,CUST-2431,OFF001,Credit Bureau Check,pending,2025-01-10T13:58:00,595000,760000,Property,Secured Personal Loan - Salaried,Regular,742,42,35,Salaried,60,76.0,,Verified,No,B,Processing in progress at week end.
SPL-032,CUST-2432,OFF002,Application Received and Registration,completed,2025-01-06T09:01:00,425000,550000,Property,Secured Personal Loan - Salaried,Regular,728,42,35,Salaried,60,77.0,,,,B,Step 1 completed.
SPL-032,CUST-2432,OFF002,Initial Screening and Data Capture,completed,2025-01-06T10:01:00,425000,550000,Property,Secured Personal Loan - Salaried,Regular,728,42,35,Salaried,60,77.0,,,,B,Step 2 completed.
SPL-032,CUST-2432,OFF002,Customer KYC and AML Verification,completed,2025-01-06T11:01:00,425000,550000,Property,Secured Personal Loan - Salaried,Regular,728,42,35,Salaried,60,77.0,,Verified,No,B,Step 3 completed.
SPL-032,CUST-2432,OFF002,Document Collection and Verification,completed,2025-01-06T12:01:00,425000,550000,Property,Secured Personal Loan - Salaried,Regular,728,42,35,Salaried,60,77.0,,Verified,No,B,Step 4 completed.
SPL-032,CUST-2432,OFF002,Credit Bureau Check,completed,2025-01-06T13:01:00,425000,550000,Property,Secured Personal Loan - Salaried,Regular,728,42,35,Salaried,60,77.0,,Verified,No,B,Step 5 completed.
SPL-032,CUST-2432,OFF002,Income and Employment Verification,pending,2025-01-06T14:01:00,425000,550000,Property,Secured Personal Loan - Salaried,Regular,728,42,35,Salaried,60,77.0,,Verified,No,B,Processing in progress at week end.
SPL-033,CUST-2433,OFF004,Application Received and Registration,completed,2025-01-07T09:04:00,1820000,2280000,Property,Secured Personal Loan - Salaried,Regular,668,42,35,Salaried,60,78.0,,,,C,Step 1 completed.
SPL-033,CUST-2433,OFF004,Initial Screening and Data Capture,completed,2025-01-07T10:04:00,1820000,2280000,Property,Secured Personal Loan - Salaried,Regular,668,42,35,Salaried,60,78.0,,,,C,Step 2 completed.
SPL-033,CUST-2433,OFF004,Customer KYC and AML Verification,completed,2025-01-07T11:04:00,1820000,2280000,Property,Secured Personal Loan - Salaried,Regular,668,42,35,Salaried,60,78.0,,Verified,No,C,Step 3 completed.
SPL-033,CUST-2433,OFF004,Document Collection and Verification,pending,2025-01-07T12:04:00,1820000,2280000,Property,Secured Personal Loan - Salaried,Regular,668,42,35,Salaried,60,78.0,,Verified,No,C,Processing in progress at week end.
SPL-034,CUST-2434,OFF005,Application Received and Registration,completed,2025-01-09T09:17:00,240000,310000,Gold,Secured Personal Loan - Gold Backed,Regular,695,42,35,Self-Employed,60,79.0,,,,B,Step 1 completed.
SPL-034,CUST-2434,OFF005,Initial Screening and Data Capture,completed,2025-01-09T10:17:00,240000,310000,Gold,Secured Personal Loan - Gold Backed,Regular,695,42,35,Self-Employed,60,79.0,,,,B,Step 2 completed.
SPL-034,CUST-2434,OFF005,Customer KYC and AML Verification,completed,2025-01-09T11:17:00,240000,310000,Gold,Secured Personal Loan - Gold Backed,Regular,695,42,35,Self-Employed,60,79.0,,Verified,No,B,Step 3 completed.
SPL-034,CUST-2434,OFF005,Document Collection and Verification,completed,2025-01-09T12:17:00,240000,310000,Gold,Secured Personal Loan - Gold Backed,Regular,695,42,35,Self-Employed,60,79.0,,Verified,No,B,Step 4 completed.
SPL-034,CUST-2434,OFF005,Credit Bureau Check,completed,2025-01-09T13:17:00,240000,310000,Gold,Secured Personal Loan - Gold Backed,Regular,695,42,35,Self-Employed,60,79.0,,Verified,No,B,Step 5 completed.
SPL-034,CUST-2434,OFF005,Income and Employment Verification,completed,2025-01-09T14:17:00,240000,310000,Gold,Secured Personal Loan - Gold Backed,Regular,695,42,35,Self-Employed,60,79.0,,Verified,No,B,Step 6 completed.
SPL-034,CUST-2434,OFF005,Collateral Valuation and Verification,pending,2025-01-09T15:17:00,240000,310000,Gold,Secured Personal Loan - Gold Backed,Regular,695,42,35,Self-Employed,60,79.0,,Verified,No,B,Processing in progress at week end.
SPL-035,CUST-2435,OFF003,Application Received and Registration,completed,2025-01-10T09:20:00,680000,870000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,80.0,,,,B,Step 1 completed.
SPL-035,CUST-2435,OFF003,Initial Screening and Data Capture,completed,2025-01-10T10:20:00,680000,870000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,80.0,,,,B,Step 2 completed.
SPL-035,CUST-2435,OFF003,Customer KYC and AML Verification,pending,2025-01-10T11:20:00,680000,870000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,80.0,,Verified,No,B,Processing in progress at week end.
SPL-036,CUST-2436,OFF001,Application Received and Registration,completed,2025-01-06T09:23:00,920000,1180000,Property,Secured Personal Loan - Salaried,Regular,750,42,35,Salaried,60,81.0,,,,A,Step 1 completed.
SPL-036,CUST-2436,OFF001,Initial Screening and Data Capture,completed,2025-01-06T10:23:00,920000,1180000,Property,Secured Personal Loan - Salaried,Regular,750,42,35,Salaried,60,81.0,,,,A,Step 2 completed.
SPL-036,CUST-2436,OFF001,Customer KYC and AML Verification,completed,2025-01-06T11:23:00,920000,1180000,Property,Secured Personal Loan - Salaried,Regular,750,42,35,Salaried,60,81.0,,Verified,No,A,Step 3 completed.
SPL-036,CUST-2436,OFF001,Document Collection and Verification,completed,2025-01-06T12:23:00,920000,1180000,Property,Secured Personal Loan - Salaried,Regular,750,42,35,Salaried,60,81.0,,Verified,No,A,Step 4 completed.
SPL-036,CUST-2436,OFF001,Credit Bureau Check,pending,2025-01-06T13:23:00,920000,1180000,Property,Secured Personal Loan - Salaried,Regular,750,42,35,Salaried,60,81.0,,Verified,No,A,Processing in progress at week end.
SPL-037,CUST-2437,OFF002,Application Received and Registration,completed,2025-01-07T09:26:00,355000,460000,Property,Secured Personal Loan - Salaried,Regular,708,42,35,Salaried,60,82.0,,,,B,Step 1 completed.
SPL-037,CUST-2437,OFF002,Initial Screening and Data Capture,completed,2025-01-07T10:26:00,355000,460000,Property,Secured Personal Loan - Salaried,Regular,708,42,35,Salaried,60,82.0,,,,B,Step 2 completed.
SPL-037,CUST-2437,OFF002,Customer KYC and AML Verification,completed,2025-01-07T11:26:00,355000,460000,Property,Secured Personal Loan - Salaried,Regular,708,42,35,Salaried,60,82.0,,Verified,No,B,Step 3 completed.
SPL-037,CUST-2437,OFF002,Document Collection and Verification,pending,2025-01-07T12:26:00,355000,460000,Property,Secured Personal Loan - Salaried,Regular,708,42,35,Salaried,60,82.0,,Verified,No,B,Processing in progress at week end.
SPL-038,CUST-2438,OFF004,Application Received and Registration,completed,2025-01-09T09:29:00,1350000,1720000,Property,Secured Personal Loan - Salaried,Regular,655,42,35,Salaried,60,83.0,,,,C,Step 1 completed.
SPL-038,CUST-2438,OFF004,Initial Screening and Data Capture,completed,2025-01-09T10:29:00,1350000,1720000,Property,Secured Personal Loan - Salaried,Regular,655,42,35,Salaried,60,83.0,,,,C,Step 2 completed.
SPL-038,CUST-2438,OFF004,Customer KYC and AML Verification,pending,2025-01-09T11:29:00,1350000,1720000,Property,Secured Personal Loan - Salaried,Regular,655,42,35,Salaried,60,83.0,,Verified,No,C,Processing in progress at week end.
SPL-039,CUST-2439,OFF005,Application Received and Registration,completed,2025-01-10T09:32:00,175000,235000,Gold,Secured Personal Loan - Gold Backed,Regular,690,42,35,Self-Employed,60,84.0,,,,B,Step 1 completed.
SPL-039,CUST-2439,OFF005,Initial Screening and Data Capture,completed,2025-01-10T10:32:00,175000,235000,Gold,Secured Personal Loan - Gold Backed,Regular,690,42,35,Self-Employed,60,84.0,,,,B,Step 2 completed.
SPL-039,CUST-2439,OFF005,Customer KYC and AML Verification,completed,2025-01-10T11:32:00,175000,235000,Gold,Secured Personal Loan - Gold Backed,Regular,690,42,35,Self-Employed,60,84.0,,Verified,No,B,Step 3 completed.
SPL-039,CUST-2439,OFF005,Document Collection and Verification,completed,2025-01-10T12:32:00,175000,235000,Gold,Secured Personal Loan - Gold Backed,Regular,690,42,35,Self-Employed,60,84.0,,Verified,No,B,Step 4 completed.
SPL-039,CUST-2439,OFF005,Credit Bureau Check,completed,2025-01-10T13:32:00,175000,235000,Gold,Secured Personal Loan - Gold Backed,Regular,690,42,35,Self-Employed,60,84.0,,Verified,No,B,Step 5 completed.
SPL-039,CUST-2439,OFF005,Income and Employment Verification,pending,2025-01-10T14:32:00,175000,235000,Gold,Secured Personal Loan - Gold Backed,Regular,690,42,35,Self-Employed,60,84.0,,Verified,No,B,Processing in progress at week end.
SPL-040,CUST-2440,OFF001,Application Received and Registration,completed,2025-01-06T09:35:00,825000,1050000,Property,Secured Personal Loan - Salaried,Regular,735,42,35,Salaried,60,75.0,,,,B,Step 1 completed.
SPL-040,CUST-2440,OFF001,Initial Screening and Data Capture,completed,2025-01-06T10:35:00,825000,1050000,Property,Secured Personal Loan - Salaried,Regular,735,42,35,Salaried,60,75.0,,,,B,Step 2 completed.
SPL-040,CUST-2440,OFF001,Customer KYC and AML Verification,completed,2025-01-06T11:35:00,825000,1050000,Property,Secured Personal Loan - Salaried,Regular,735,42,35,Salaried,60,75.0,,Verified,No,B,Step 3 completed.
SPL-040,CUST-2440,OFF001,Document Collection and Verification,pending,2025-01-06T12:35:00,825000,1050000,Property,Secured Personal Loan - Salaried,Regular,735,42,35,Salaried,60,75.0,,Verified,No,B,Processing in progress at week end.
SPL-041,CUST-2441,OFF002,Application Received and Registration,completed,2025-01-07T09:38:00,480000,620000,Property,Secured Personal Loan - Salaried,Regular,720,42,35,Salaried,60,76.0,,,,B,Step 1 completed.
SPL-041,CUST-2441,OFF002,Initial Screening and Data Capture,completed,2025-01-07T10:38:00,480000,620000,Property,Secured Personal Loan - Salaried,Regular,720,42,35,Salaried,60,76.0,,,,B,Step 2 completed.
SPL-041,CUST-2441,OFF002,Customer KYC and AML Verification,pending,2025-01-07T11:38:00,480000,620000,Property,Secured Personal Loan - Salaried,Regular,720,42,35,Salaried,60,76.0,,Verified,No,B,Processing in progress at week end.
SPL-042,CUST-2442,OFF003,Application Received and Registration,completed,2025-01-10T09:41:00,540000,690000,Property,Secured Personal Loan - Salaried,Regular,710,42,35,Salaried,60,77.0,,,,B,Step 1 completed.
SPL-042,CUST-2442,OFF003,Initial Screening and Data Capture,pending,2025-01-10T10:41:00,540000,690000,Property,Secured Personal Loan - Salaried,Regular,710,42,35,Salaried,60,77.0,,,,B,Processing in progress at week end.
SPL-043,CUST-2443,OFF005,Application Received and Registration,completed,2025-01-10T09:44:00,195000,260000,Gold,Secured Personal Loan - Gold Backed,Regular,685,42,35,Self-Employed,60,78.0,,,,B,Step 1 completed.
SPL-043,CUST-2443,OFF005,Initial Screening and Data Capture,completed,2025-01-10T10:44:00,195000,260000,Gold,Secured Personal Loan - Gold Backed,Regular,685,42,35,Self-Employed,60,78.0,,,,B,Step 2 completed.
SPL-043,CUST-2443,OFF005,Customer KYC and AML Verification,pending,2025-01-10T11:44:00,195000,260000,Gold,Secured Personal Loan - Gold Backed,Regular,685,42,35,Self-Employed,60,78.0,,Verified,No,B,Processing in progress at week end.
SPL-044,CUST-2444,OFF001,Application Received and Registration,completed,2025-01-06T09:47:00,695000,890000,Property,Secured Personal Loan - Salaried,Regular,745,42,35,Salaried,60,79.0,,,,B,Step 1 completed.
SPL-044,CUST-2444,OFF001,Initial Screening and Data Capture,pending,2025-01-06T10:47:00,695000,890000,Property,Secured Personal Loan - Salaried,Regular,745,42,35,Salaried,60,79.0,,,,B,Processing in progress at week end.
SPL-045,CUST-2445,OFF002,Application Received and Registration,completed,2025-01-07T09:50:00,385000,495000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,80.0,,,,B,Step 1 completed.
SPL-045,CUST-2445,OFF002,Initial Screening and Data Capture,completed,2025-01-07T10:50:00,385000,495000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,80.0,,,,B,Step 2 completed.
SPL-045,CUST-2445,OFF002,Customer KYC and AML Verification,pending,2025-01-07T11:50:00,385000,495000,Property,Secured Personal Loan - Salaried,Regular,715,42,35,Salaried,60,80.0,,Verified,No,B,Processing in progress at week end.
SPL-046,CUST-2446,OFF004,Application Received and Registration,completed,2025-01-09T09:53:00,1560000,1950000,Property,Secured Personal Loan - Salaried,Regular,660,42,35,Salaried,60,81.0,,,,C,Step 1 completed.
SPL-046,CUST-2446,OFF004,Initial Screening and Data Capture,pending,2025-01-09T10:53:00,1560000,1950000,Property,Secured Personal Loan - Salaried,Regular,660,42,35,Salaried,60,81.0,,,,C,Processing in progress at week end.
SPL-047,CUST-2447,OFF005,Application Received and Registration,completed,2025-01-10T09:56:00,215000,280000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,82.0,,,,B,Step 1 completed.
SPL-047,CUST-2447,OFF005,Initial Screening and Data Capture,completed,2025-01-10T10:56:00,215000,280000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,82.0,,,,B,Step 2 completed.
SPL-047,CUST-2447,OFF005,Customer KYC and AML Verification,pending,2025-01-10T11:56:00,215000,280000,Gold,Secured Personal Loan - Gold Backed,Regular,692,42,35,Self-Employed,60,82.0,,Verified,No,B,Processing in progress at week end.
SPL-048,CUST-2448,OFF001,Application Received and Registration,completed,2025-01-06T09:59:00,755000,965000,Property,Secured Personal Loan - Salaried,Regular,738,42,35,Salaried,60,83.0,,,,B,Step 1 completed.
SPL-048,CUST-2448,OFF001,Initial Screening and Data Capture,pending,2025-01-06T10:59:00,755000,965000,Property,Secured Personal Loan - Salaried,Regular,738,42,35,Salaried,60,83.0,,,,B,Processing in progress at week end.
SPL-049,CUST-2449,OFF002,Application Received and Registration,completed,2025-01-07T09:02:00,425000,545000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,84.0,,,,B,Step 1 completed.
SPL-049,CUST-2449,OFF002,Initial Screening and Data Capture,completed,2025-01-07T10:02:00,425000,545000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,84.0,,,,B,Step 2 completed.
SPL-049,CUST-2449,OFF002,Customer KYC and AML Verification,pending,2025-01-07T11:02:00,425000,545000,Property,Secured Personal Loan - Salaried,Regular,722,42,35,Salaried,60,84.0,,Verified,No,B,Processing in progress at week end.
SPL-050,CUST-2450,OFF003,Application Received and Registration,completed,2025-01-10T09:15:00,580000,740000,Property,Secured Personal Loan - Salaried,Regular,718,42,35,Salaried,60,75.0,,,,B,Step 1 completed.
SPL-050,CUST-2450,OFF003,Initial Screening and Data Capture,pending,2025-01-10T10:15:00,580000,740000,Property,Secured Personal Loan - Salaried,Regular,718,42,35,Salaried,60,75.0,,,,B,Processing in progress at week end.
